houseNumberId,houseNumberLabel,houseNumberGeomWKT
https://www.openstreetmap.org/node/1080956041,159,POINT(2.325019 48.890963)
https://www.openstreetmap.org/node/1080956042,35,POINT(2.315134 48.884752)
https://www.openstreetmap.org/node/1080956044,178,POINT(2.325768 48.891457)
https://www.openstreetmap.org/node/1080956048,62,POINT(2.316519 48.885421)
https://www.openstreetmap.org/node/1080956054,76,POINT(2.318674 48.886681)
https://www.openstreetmap.org/node/1080956055,20,POINT(2.312206 48.882621)
https://www.openstreetmap.org/node/1080956056,96,POINT(2.319993 48.887450)
https://www.openstreetmap.org/node/1080956065,89,POINT(2.320595 48.887941)
https://www.openstreetmap.org/node/1080956067,124,POINT(2.321977 48.888601)
https://www.openstreetmap.org/node/1080956071,186,POINT(2.326170 48.891834)
https://www.openstreetmap.org/node/1080956074,119,POINT(2.322868 48.889298)
https://www.openstreetmap.org/node/1080956086,200,POINT(2.326851 48.892474)
https://www.openstreetmap.org/node/1080956087,137,POINT(2.323763 48.889992)
https://www.openstreetmap.org/node/1080956090,19 Bis,POINT(2.313161 48.883595)
https://www.openstreetmap.org/node/1080956107,151,POINT(2.324443 48.890518)
https://www.openstreetmap.org/node/1080956116,172,POINT(2.325544 48.891247)
https://www.openstreetmap.org/node/1080956131,54,POINT(2.315955 48.885090)
https://www.openstreetmap.org/node/1080956134,177,POINT(2.325963 48.891827)
https://www.openstreetmap.org/node/1080956139,72,POINT(2.317985 48.886277)
https://www.openstreetmap.org/node/1080956143,71,POINT(2.318915 48.887002)
https://www.openstreetmap.org/node/1080956152,22 Bis,POINT(2.312433 48.882833)
https://www.openstreetmap.org/node/1080956158,104,POINT(2.320634 48.887821)
https://www.openstreetmap.org/node/1080956162,95,POINT(2.321073 48.888217)
https://www.openstreetmap.org/node/1080956174,111,POINT(2.322205 48.888879)
https://www.openstreetmap.org/node/1080956179,185,POINT(2.326468 48.892303)
https://www.openstreetmap.org/node/1080956184,138,POINT(2.323386 48.889533)
https://www.openstreetmap.org/node/1080956200,150 Bis,POINT(2.324297 48.890239)
https://www.openstreetmap.org/node/1080956211,164,POINT(2.325047 48.890818)
https://www.openstreetmap.org/node/1080956228,37,POINT(2.315229 48.884808)
https://www.openstreetmap.org/node/1080956229,171,POINT(2.325652 48.891536)
https://www.openstreetmap.org/node/1080956232,58,POINT(2.316164 48.885213)
https://www.openstreetmap.org/node/1080956252,65,POINT(2.318546 48.886748)
https://www.openstreetmap.org/node/1080956255,22,POINT(2.312307 48.882715)
https://www.openstreetmap.org/node/1080956258,92,POINT(2.319705 48.887283)
https://www.openstreetmap.org/node/1080956277,91,POINT(2.320722 48.888014)
https://www.openstreetmap.org/node/1080956279,99,POINT(2.321529 48.888483)
https://www.openstreetmap.org/node/1080956280,132,POINT(2.322984 48.889222)
https://www.openstreetmap.org/node/1080956282,193,POINT(2.326892 48.892701)
https://www.openstreetmap.org/node/1080956293,144,POINT(2.323770 48.889831)
https://www.openstreetmap.org/node/1080956296,23,POINT(2.313662 48.883889)
https://www.openstreetmap.org/node/1080956313,158,POINT(2.324749 48.890545)
https://www.openstreetmap.org/node/1080956314,36,POINT(2.314742 48.884379)
https://www.openstreetmap.org/node/1080956319,170,POINT(2.325408 48.891119)
https://www.openstreetmap.org/node/1080956327,45,POINT(2.315798 48.885142)
https://www.openstreetmap.org/node/1080956332,184,POINT(2.326096 48.891765)
https://www.openstreetmap.org/node/1080956335,57,POINT(2.316610 48.885619)
https://www.openstreetmap.org/node/1080956336,73,POINT(2.319139 48.887096)
https://www.openstreetmap.org/node/1080956346,17 Bis,POINT(2.312359 48.883078)
https://www.openstreetmap.org/node/1080956351,98,POINT(2.320114 48.887520)
https://www.openstreetmap.org/node/1080956357,95 Bis,POINT(2.321144 48.888259)
https://www.openstreetmap.org/node/1080956366,126,POINT(2.322145 48.888699)
https://www.openstreetmap.org/node/1080956368,192,POINT(2.326468 48.892115)
https://www.openstreetmap.org/node/1080956383,125,POINT(2.323348 48.889670)
https://www.openstreetmap.org/node/1080956389,141,POINT(2.323910 48.890106)
https://www.openstreetmap.org/node/1080956391,30,POINT(2.314228 48.884077)
https://www.openstreetmap.org/node/1080956404,157,POINT(2.324909 48.890878)
https://www.openstreetmap.org/node/1080956408,44,POINT(2.315183 48.884638)
https://www.openstreetmap.org/node/1080956411,176,POINT(2.325670 48.891366)
https://www.openstreetmap.org/node/1080956432,49,POINT(2.315976 48.885246)
https://www.openstreetmap.org/node/1080956438,61,POINT(2.317515 48.886147)
https://www.openstreetmap.org/node/1080956444,147,POINT(2.324221 48.890346)
https://www.openstreetmap.org/node/1080956486,77,POINT(2.319674 48.887408)
https://www.openstreetmap.org/node/1080956499,160,POINT(2.324820 48.890639)
https://www.openstreetmap.org/node/1080956503,85,POINT(2.320405 48.887831)
https://www.openstreetmap.org/node/1080956532,120,POINT(2.321777 48.888484)
https://www.openstreetmap.org/node/1080956538,130,POINT(2.322527 48.888923)
https://www.openstreetmap.org/node/1080956544,187,POINT(2.326576 48.892405)
https://www.openstreetmap.org/node/1080956552,146,POINT(2.323887 48.889921)
https://www.openstreetmap.org/node/1080956587,152,POINT(2.324442 48.890351)
https://www.openstreetmap.org/node/1080956594,38,POINT(2.314884 48.884466)
https://www.openstreetmap.org/node/1080956612,163,POINT(2.325323 48.891227)
https://www.openstreetmap.org/node/1080956620,43,POINT(2.315677 48.885071)
https://www.openstreetmap.org/node/1080956623,182,POINT(2.325987 48.891663)
https://www.openstreetmap.org/node/1080956652,69,POINT(2.318795 48.886895)
https://www.openstreetmap.org/node/1080956658,15,POINT(2.312146 48.882876)
https://www.openstreetmap.org/node/1080956661,156,POINT(2.324667 48.890482)
https://www.openstreetmap.org/node/1080956701,83,POINT(2.320309 48.887775)
https://www.openstreetmap.org/node/1080956704,110,POINT(2.320970 48.888015)
https://www.openstreetmap.org/node/1080956710,109,POINT(2.322120 48.888829)
https://www.openstreetmap.org/node/1080956741,183,POINT(2.326358 48.892199)
https://www.openstreetmap.org/node/1080956744,136,POINT(2.323251 48.889429)
https://www.openstreetmap.org/node/1080956746,143,POINT(2.324009 48.890182)
https://www.openstreetmap.org/node/1080956761,26,POINT(2.313949 48.883913)
https://www.openstreetmap.org/node/1080956765,155,POINT(2.324815 48.890806)
https://www.openstreetmap.org/node/1080956767,46,POINT(2.315366 48.884745)
https://www.openstreetmap.org/node/1080956768,59,POINT(2.317369 48.886062)
https://www.openstreetmap.org/node/1080956779,169,POINT(2.325561 48.891449)
https://www.openstreetmap.org/node/1080956783,51,POINT(2.316281 48.885426)
https://www.openstreetmap.org/node/1080956790,63,POINT(2.317808 48.886318)
https://www.openstreetmap.org/node/1080956792,75,POINT(2.319485 48.887299)
https://www.openstreetmap.org/node/1080956796,87,POINT(2.320494 48.887883)
https://www.openstreetmap.org/node/1080956807,116,POINT(2.321479 48.888309)
https://www.openstreetmap.org/node/1080956811,117,POINT(2.322473 48.889035)
https://www.openstreetmap.org/node/1080956819,189,POINT(2.326689 48.892510)
https://www.openstreetmap.org/node/1080956821,142,POINT(2.323638 48.889728)
https://www.openstreetmap.org/node/1080956824,154,POINT(2.324536 48.890423)
https://www.openstreetmap.org/node/1080956825,27,POINT(2.314506 48.884384)
https://www.openstreetmap.org/node/1080956843,166,POINT(2.325173 48.890916)
https://www.openstreetmap.org/node/1080956845,41,POINT(2.315559 48.885002)
https://www.openstreetmap.org/node/1080956846,175,POINT(2.325862 48.891732)
https://www.openstreetmap.org/node/1080956850,53,POINT(2.316387 48.885488)
https://www.openstreetmap.org/node/1080956861,80,POINT(2.319022 48.886883)
https://www.openstreetmap.org/node/1080956864,17,POINT(2.312248 48.882973)
https://www.openstreetmap.org/node/1080956870,77 Bis,POINT(2.319827 48.887497)
https://www.openstreetmap.org/node/1080956873,112,POINT(2.321229 48.888166)
https://www.openstreetmap.org/node/1080956880,105,POINT(2.321904 48.888703)
https://www.openstreetmap.org/node/1080956883,181,POINT(2.326232 48.892081)
https://www.openstreetmap.org/node/1080956884,123,POINT(2.323229 48.889578)
https://www.openstreetmap.org/node/1080956902,139,POINT(2.323822 48.890037)
https://www.openstreetmap.org/node/1080956903,28,POINT(2.314077 48.883988)
https://www.openstreetmap.org/node/1080956910,155 Bis,POINT(2.324866 48.890845)
https://www.openstreetmap.org/node/1080956931,31,POINT(2.314919 48.884625)
https://www.openstreetmap.org/node/1080956932,167,POINT(2.325471 48.891366)
https://www.openstreetmap.org/node/1080956935,56,POINT(2.316049 48.885145)
https://www.openstreetmap.org/node/1080956936,66,POINT(2.317534 48.886014)
https://www.openstreetmap.org/node/1080956942,90,POINT(2.319574 48.887207)
https://www.openstreetmap.org/node/1080956958,100,POINT(2.320431 48.887704)
https://www.openstreetmap.org/node/1080956972,118,POINT(2.321633 48.888399)
https://www.openstreetmap.org/node/1080956974,113,POINT(2.322287 48.888926)
https://www.openstreetmap.org/node/1080956975,196,POINT(2.326657 48.892291)
https://www.openstreetmap.org/node/1080956976,129,POINT(2.323565 48.889838)
https://www.openstreetmap.org/node/1080956984,145,POINT(2.324109 48.890259)
https://www.openstreetmap.org/node/1080956987,29,POINT(2.314652 48.884469)
https://www.openstreetmap.org/node/1080956990,101,POINT(2.321671 48.888567)
https://www.openstreetmap.org/node/1080957232,161,POINT(2.325224 48.891134)
https://www.openstreetmap.org/node/1080957236,39,POINT(2.315336 48.884871)
https://www.openstreetmap.org/node/1080957240,173,POINT(2.325753 48.891630)
https://www.openstreetmap.org/node/1080957246,55,POINT(2.316507 48.885559)
https://www.openstreetmap.org/node/1080957248,67,POINT(2.318669 48.886821)
https://www.openstreetmap.org/node/1080957250,13,POINT(2.311940 48.882682)
https://www.openstreetmap.org/node/1080957262,79,POINT(2.319977 48.887584)
https://www.openstreetmap.org/node/1080957264,108,POINT(2.320851 48.887946)
https://www.openstreetmap.org/node/1080957266,107,POINT(2.321995 48.888756)
https://www.openstreetmap.org/node/1080957267,190,POINT(2.326418 48.892019)
https://www.openstreetmap.org/node/1080957272,134,POINT(2.323115 48.889324)
https://www.openstreetmap.org/node/1080957274,3,POINT(2.313747 48.883553)
https://www.openstreetmap.org/node/1080957276,204,POINT(2.327035 48.892647)
https://www.openstreetmap.org/node/1080957278,148,POINT(2.324018 48.890022)
https://www.openstreetmap.org/node/1080957292,24,POINT(2.313837 48.883847)
https://www.openstreetmap.org/node/1080957300,153,POINT(2.324617 48.890653)
https://www.openstreetmap.org/node/1080957310,33,POINT(2.315023 48.884687)
https://www.openstreetmap.org/node/1080957314,174,POINT(2.325600 48.891300)
https://www.openstreetmap.org/node/1080957315,50,POINT(2.315774 48.884983)
https://www.openstreetmap.org/node/1080957326,68,POINT(2.317664 48.886090)
https://www.openstreetmap.org/node/1080957331,82,POINT(2.319182 48.886978)
https://www.openstreetmap.org/node/1080957333,19,POINT(2.312832 48.883402)
https://www.openstreetmap.org/node/1080957335,97 Bis,POINT(2.321315 48.888357)
https://www.openstreetmap.org/node/1080957342,102,POINT(2.320545 48.887770)
https://www.openstreetmap.org/node/1080957344,114,POINT(2.321342 48.888229)
https://www.openstreetmap.org/node/1080957347,115,POINT(2.322371 48.888976)
https://www.openstreetmap.org/node/1080957354,198,POINT(2.326757 48.892386)
https://www.openstreetmap.org/node/1080957357,140,POINT(2.323515 48.889633)
https://www.openstreetmap.org/node/1080957359,149,POINT(2.324320 48.890422)
https://www.openstreetmap.org/node/1080957361,32,POINT(2.314373 48.884162)
https://www.openstreetmap.org/node/1080957370,157 Bis,POINT(2.324968 48.890924)
https://www.openstreetmap.org/node/1080957376,48,POINT(2.315652 48.884912)
https://www.openstreetmap.org/node/1080957381,180,POINT(2.325881 48.891563)
https://www.openstreetmap.org/node/1080957395,60,POINT(2.316374 48.885336)
https://www.openstreetmap.org/node/10815188612,59,POINT(2.340077 48.883489)
https://www.openstreetmap.org/node/10815215319,40,POINT(2.342781 48.883681)
https://www.openstreetmap.org/node/10815215320,40,POINT(2.342870 48.883700)
https://www.openstreetmap.org/node/10816014969,40,POINT(2.380376 48.872403)
https://www.openstreetmap.org/node/10822104281,65,POINT(2.298511 48.883214)
https://www.openstreetmap.org/node/10840537408,12,POINT(2.362522 48.888065)
https://www.openstreetmap.org/node/10844468232,6,POINT(2.386092 48.874840)
https://www.openstreetmap.org/node/10844468233,5,POINT(2.386018 48.874596)
https://www.openstreetmap.org/node/10844468239,10,POINT(2.399437 48.851104)
https://www.openstreetmap.org/node/10844468240,8,POINT(2.399285 48.850990)
https://www.openstreetmap.org/node/10844468246,22,POINT(2.393713 48.871076)
https://www.openstreetmap.org/node/10844468248,56 bis,POINT(2.392747 48.874829)
https://www.openstreetmap.org/node/10844584371,6 bis,POINT(2.385875 48.865311)
https://www.openstreetmap.org/node/10846185350,172,POINT(2.370626 48.880980)
https://www.openstreetmap.org/node/10848241949,16,POINT(2.362264 48.892294)
https://www.openstreetmap.org/node/10856874175,106,POINT(2.341104 48.882485)
https://www.openstreetmap.org/node/10856874176,108,POINT(2.340904 48.882447)
https://www.openstreetmap.org/node/10856874177,110,POINT(2.340825 48.882436)
https://www.openstreetmap.org/node/10856874178,110,POINT(2.340748 48.882422)
https://www.openstreetmap.org/node/10856874179,108,POINT(2.340644 48.882401)
https://www.openstreetmap.org/node/10856874180,108,POINT(2.340486 48.882372)
https://www.openstreetmap.org/node/10856874181,108,POINT(2.341661 48.882601)
https://www.openstreetmap.org/node/10856874182,98,POINT(2.341784 48.882633)
https://www.openstreetmap.org/node/10856874183,98,POINT(2.341776 48.882729)
https://www.openstreetmap.org/node/10858071173,135,POINT(2.383536 48.886452)
https://www.openstreetmap.org/node/10858086731,125,POINT(2.382375 48.886147)
https://www.openstreetmap.org/node/10858334853,101,POINT(2.380365 48.885597)
https://www.openstreetmap.org/node/10858797714,29,POINT(2.340737 48.884831)
https://www.openstreetmap.org/node/10858934170,138,POINT(2.408183 48.874829)
https://www.openstreetmap.org/node/10858934172,128,POINT(2.408520 48.874023)
https://www.openstreetmap.org/node/10858981601,3 bis,POINT(2.337161 48.885399)
https://www.openstreetmap.org/node/10858988410,5,POINT(2.321458 48.890297)
https://www.openstreetmap.org/node/10859137873,328,POINT(2.405995 48.876892)
https://www.openstreetmap.org/node/10860560007,278,POINT(2.402351 48.875848)
https://www.openstreetmap.org/node/10862393361,133,POINT(2.395509 48.870166)
https://www.openstreetmap.org/node/10877228720,6,POINT(2.403053 48.863255)
https://www.openstreetmap.org/node/10879419305,108,POINT(2.336705 48.893915)
https://www.openstreetmap.org/node/10882055890,80,POINT(2.390716 48.868829)
https://www.openstreetmap.org/node/10882055971,2 à 8 bis,POINT(2.392912 48.867058)
https://www.openstreetmap.org/node/10900335940,30,POINT(2.389110 48.865179)
https://www.openstreetmap.org/node/10900335945,14,POINT(2.387885 48.864656)
https://www.openstreetmap.org/node/10900335949,36,POINT(2.389450 48.865307)
https://www.openstreetmap.org/node/10900335950,28,POINT(2.389016 48.865143)
https://www.openstreetmap.org/node/10916502326,63,POINT(2.391590 48.872987)
https://www.openstreetmap.org/node/10919445205,18,POINT(2.400445 48.852620)
https://www.openstreetmap.org/node/10929069715,3,POINT(2.381845 48.876172)
https://www.openstreetmap.org/node/10929069720,21 bis,POINT(2.382211 48.876081)
https://www.openstreetmap.org/node/10929069721,2 bis,POINT(2.382165 48.876132)
https://www.openstreetmap.org/node/10931143319,10-12,POINT(2.357022 48.897142)
https://www.openstreetmap.org/node/10958213036,28,POINT(2.392333 48.865042)
https://www.openstreetmap.org/node/10977115830,145-147,POINT(2.339111 48.893168)
https://www.openstreetmap.org/node/10984078394,1,POINT(2.303299 48.879500)
https://www.openstreetmap.org/node/11005439177,52,POINT(2.398333 48.851936)
https://www.openstreetmap.org/node/11012665011,14,POINT(2.341828 48.890382)
https://www.openstreetmap.org/node/11012708051,28,POINT(2.412727 48.875594)
https://www.openstreetmap.org/node/11015644163,73,POINT(2.400296 48.853351)
https://www.openstreetmap.org/node/11026907349,125,POINT(2.342016 48.889855)
https://www.openstreetmap.org/node/11027587185,15,POINT(2.402976 48.853424)
https://www.openstreetmap.org/node/11032953647,14,POINT(2.356481 48.885119)
https://www.openstreetmap.org/node/11039643211,46,POINT(2.326656 48.890281)
https://www.openstreetmap.org/node/11039663506,53,POINT(2.316356 48.885496)
https://www.openstreetmap.org/node/11048679403,6 bis,POINT(2.400820 48.873497)
https://www.openstreetmap.org/node/11048679404,8,POINT(2.400803 48.873552)
https://www.openstreetmap.org/node/11048693105,2,POINT(2.400936 48.873287)
